243,0.81,0.53,0.48,0.5,0.57,0.87,0.88
244,0.87,0.49,0.48,0.5,0.61,0.76,0.79
245,0.47,0.46,0.48,0.5,0.62,0.74,0.77
246,0.76,0.41,0.48,0.5,0.5,0.59,0.62
247,0.7,0.53,0.48,0.5,0.7,0.86,0.87
248,0.64,0.45,0.48,0.5,0.67,0.61,0.66
249,0.81,0.52,0.48,0.5,0.57,0.78,0.8
250,0.73,0.26,0.48,0.5,0.57,0.75,0.78
251,0.49,0.61,1.0,0.5,0.56,0.71,0.74
252,0.88,0.42,0.48,0.5,0.52,0.73,0.75
253,0.84,0.54,0.48,0.5,0.75,0.92,0.7
254,0.63,0.51,0.48,0.5,0.64,0.72,0.76
255,0.86,0.55,0.48,0.5,0.63,0.81,0.83
256,0.79,0.54,0.48,0.5,0.5,0.66,0.68
257,0.57,0.38,0.48,0.5,0.06,0.49,0.33
258,0.78,0.44,0.48,0.5,0.45,0.73,0.68
259,0.78,0.68,0.48,0.5,0.83,0.4,0.29
260,0.63,0.69,0.48,0.5,0.65,0.41,0.28
261,0.67,0.88,0.48,0.5,0.73,0.5,0.25
262,0.61,0.75,0.48,0.5,0.51,0.33,0.33
263,0.67,0.84,0.48,0.5,0.74,0.54,0.37
264,0.74,0.9,0.48,0.5,0.57,0.53,0.29
265,0.73,0.84,0.48,0.5,0.86,0.58,0.29
266,0.75,0.76,0.48,0.5,0.83,0.57,0.3
267,0.77,0.57,0.48,0.5,0.88,0.53,0.2
268,0.74,0.78,0.48,0.5,0.75,0.54,0.15
269,0.68,0.76,0.48,0.5,0.84,0.45,0.27
270,0.56,0.68,0.48,0.5,0.77,0.36,0.45
271,0.65,0.51,0.48,0.5,0.66,0.54,0.33
272,0.52,0.81,0.48,0.5,0.72,0.38,0.38
273,0.64,0.57,0.48,0.5,0.7,0.33,0.26
274,0.6,0.76,1.0,0.5,0.77,0.59,0.52
275,0.69,0.59,0.48,0.5,0.77,0.39,0.21
276,0.63,0.49,0.48,0.5,0.79,0.45,0.28
277,0.71,0.71,0.48,0.5,0.68,0.43,0.36
278,0.68,0.63,0.48,0.5,0.73,0.4,0.3
279,0.77,0.57,1.0,0.5,0.37,0.54,0.01
280,0.66,0.49,1.0,0.5,0.54,0.56,0.36
281,0.71,0.46,1.0,0.5,0.52,0.59,0.3
282,0.67,0.55,1.0,0.5,0.66,0.58,0.16
283,0.68,0.49,1.0,0.5,0.62,0.55,0.28
284,0.74,0.49,0.48,0.5,0.42,0.54,0.36
285,0.7,0.61,0.48,0.5,0.56,0.52,0.43
286,0.66,0.86,0.48,0.5,0.34,0.41,0.36
287,0.73,0.78,0.48,0.5,0.58,0.51,0.31
288,0.65,0.57,0.48,0.5,0.47,0.47,0.51
289,0.72,0.86,0.48,0.5,0.17,0.55,0.21
290,0.67,0.7,0.48,0.5,0.46,0.45,0.33
291,0.67,0.81,0.48,0.5,0.54,0.49,0.23
292,0.67,0.61,0.48,0.5,0.51,0.37,0.38
293,0.63,1.0,0.48,0.5,0.35,0.51,0.49
294,0.57,0.59,0.48,0.5,0.39,0.47,0.33
295,0.71,0.71,0.48,0.5,0.4,0.54,0.39
296,0.66,0.74,0.48,0.5,0.31,0.38,0.43
297,0.67,0.81,0.48,0.5,0.25,0.42,0.25
298,0.64,0.72,0.48,0.5,0.49,0.42,0.19
299,0.68,0.82,0.48,0.5,0.38,0.65,0.56
300,0.32,0.39,0.48,0.5,0.53,0.28,0.38
301,0.7,0.64,0.48,0.5,0.47,0.51,0.47
302,0.63,0.57,0.48,0.5,0.49,0.7,0.2
303,0.74,0.82,0.48,0.5,0.49,0.49,0.41
304,0.63,0.86,0.48,0.5,0.39,0.47,0.34
305,0.63,0.83,0.48,0.5,0.4,0.39,0.19
306,0.63,0.71,0.48,0.5,0.6,0.4,0.39
307,0.71,0.86,0.48,0.5,0.4,0.54,0.32
308,0.68,0.78,0.48,0.5,0.43,0.44,0.42
309,0.64,0.84,0.48,0.5,0.37,0.45,0.4
310,0.74,0.47,0.48,0.5,0.5,0.57,0.42
311,0.75,0.84,0.48,0.5,0.35,0.52,0.33
312,0.63,0.65,0.48,0.5,0.39,0.44,0.35
313,0.69,0.67,0.48,0.5,0.3,0.39,0.24
314,0.7,0.71,0.48,0.5,0.42,0.84,0.85
315,0.69,0.8,0.48,0.5,0.46,0.57,0.26
316,0.64,0.66,0.48,0.5,0.41,0.39,0.2
317,0.63,0.8,0.48,0.5,0.46,0.31,0.29
318,0.66,0.71,0.48,0.5,0.41,0.5,0.35
319,0.69,0.59,0.48,0.5,0.46,0.44,0.52
320,0.68,0.67,0.48,0.5,0.49,0.4,0.34
321,0.64,0.78,0.48,0.5,0.5,0.36,0.38
322,0.62,0.78,0.48,0.5,0.47,0.49,0.54
323,0.76,0.73,0.48,0.5,0.44,0.39,0.39
324,0.64,0.81,0.48,0.5,0.37,0.39,0.44
325,0.29,0.39,0.48,0.5,0.52,0.4,0.48
326,0.62,0.83,0.48,0.5,0.46,0.36,0.4
327,0.56,0.54,0.48,0.5,0.43,0.37,0.3
328,0.69,0.66,0.48,0.5,0.41,0.5,0.25
329,0.69,0.65,0.48,0.5,0.63,0.48,0.41
330,0.43,0.59,0.48,0.5,0.52,0.49,0.56
331,0.74,0.56,0.48,0.5,0.47,0.68,0.3
332,0.71,0.57,0.48,0.5,0.48,0.35,0.32
333,0.61,0.6,0.48,0.5,0.44,0.39,0.38
334,0.59,0.61,0.48,0.5,0.42,0.42,0.37
335,0.74,0.74,0.48,0.5,0.31,0.53,0.52
